benchmark,myapp_result,z3,q3b,cvc5,bitw,parse+z3,parse+cvc5,parse+bitw,simplify+z3,simplify+cvc5,simplify+bitw,myapp+z3,myapp+cvc5,myapp+bitw
../bench/non-incremental/BV/2017-Preiner-psyco/050.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/075.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/042.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/002.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/032.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/165.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/014.smt2, myapp_timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/051.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/056.smt2, succ, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/092.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/083.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/038.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/116.smt2, succ, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/084.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/087.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/100.smt2, succ, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/134.smt2, succ, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat
../bench/non-incremental/BV/2017-Preiner-psyco/012.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/167.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/074.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/031.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/044.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/090.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/187.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/089.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/039.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/045.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/148.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/037.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/124.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/179.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/173.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/004.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/183.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/048.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, timeout, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/035.smt2, succ, sat, sat, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/105.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/080.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/028.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/097.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/160.smt2, myapp_timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/072.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/081.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/034.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, timeout, sat, timeout, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/099.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/115.smt2, succ, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, sat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvuge_bvand_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvslt_bvurem1_64bit.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvuge_bvmul_64bit.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvuge_bvurem1_64bit.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsle_bvmul_64bit.smt2, succ, timeout, unsat, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvand_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsge_bvconcat0_2_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvugt_bvconcat1_2_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvult_bvconcat0_34_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsgt_bvudiv1_64bit.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvule_bvconcat0_32_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvudiv1_64bit.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsge_bvconcat1_64_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvmul_32bit.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsgt_bvmul_64bit.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsle_bvurem0_64bit.smt2, succ, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvuge_bvshl1_32bit.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsgt_bvurem0_32bit.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvule_bvurem0_64bit.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsgt_bvurem0_64bit.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvugt_bvand_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsgt_bvshl0_64bit.smt2, succ, timeout, unsat, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsge_bvshl1_64bit.smt2, succ, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvult_bvurem0_64bit.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsgt_bvconcat1_2_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsle_bvconcat1_32_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsle_bvconcat0_34_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvslt_bvor_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvneg_32bit.smt2, succ, timeout, unsat, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvudiv0_64bit.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsge_bvurem1_32bit.smt2, succ, timeout, unsat, unsat, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvugt_bvconcat0_2_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvult_bvconcat0_64_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvudiv1_32bit.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsgt_bvurem1_32bit.smt2, succ, timeout, unsat, unsat, timeout, timeout, timeout, timeout, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_ne_bvurem0_64bit.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsle_bvor_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvult_bvadd_64bit.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvuge_bvconcat0_64_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvslt_bvurem0_64bit.smt2, succ, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvmul_64bit.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvuge_bvconcat0_2_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsge_bvurem0_32bit.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvashr1_32bit.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvult_bvconcat0_32_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsge_bvshl1_32bit.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvule_bvconcat1_34_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsgt_bvconcat0_32_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvurem0_64bit.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvnot_32bit.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsge_bvconcat1_32_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvshl1_64bit.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvugt_bvurem0_64bit.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_ne_bvlshr1_32bit.smt2, succ, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsle_bvconcat1_2_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvuge_bvconcat1_32_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsgt_bvmul_32bit.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvugt_bvudiv0_32bit.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvslt_bvor_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvneg_64bit.smt2, succ, timeout, unsat, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsle_bvlshr0_64bit.smt2, succ, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvugt_bvurem1_64bit.smt2, succ, timeout, unsat, timeout, unsat, timeout, timeout, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_ne_bvashr1_64bit.smt2, succ, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvult_bvconcat1_64_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvsgt_bvconcat0_34_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvult_bvconcat1_32_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvashr0_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvuge_bvconcat0_32_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_ne_bvashr1_32bit.smt2, succ, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvand_64bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvuge_bvand_32bit.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
